SMILES,des_gap,pred_gap,Err_pred_des,tsne1,tsne2,SMILES_HA,gap_group
O=C1CC1C1C2C=CC1OC2,5.782,5.6397486,0.0246024605148352,13.822827,-13.459159,11,1.0
C=C1C(CO)CN(C)NC1NNN,4.792,5.550879,0.1583637315562253,11.839893,36.638172,13,1.0
COC1CC(N=Cc2occnccnc2N[C]N)C1C,4.961,4.0217967,0.1893173345417007,26.929861,41.1275,21,0.0
CCC1=CC=C2C=CC(=C(OO)O2)OC=C1,2.754,4.716847,0.7127258325713912,47.99215,-10.908145,16,1.0
CC1C=CC=CC=C(N)C(CS)=CC1,6.049,4.046338,0.3310732217953607,22.518318,-21.695154,14,0.0
C=C1CC2C=C1CC2C1CCNC1,4.95,5.4035077,0.0916177190915502,-2.7696276,-8.3076935,13,1.0
CC1=CCOCCC(C)CC=CC=C1,7.181,5.1975856,0.276203093895954,-18.884136,9.952114,14,1.0
C#CCCNCC1=CC=CC=C(F)C=C(CC)C1,8.142,5.6732802,0.3032080276215641,26.31024,-20.915874,18,1.0
CC(=O)CC1CC(C)=CC=CC(C)C1=O,5.187,5.1803217,0.0012875084980894,35.318157,21.103632,15,1.0
CCc1occc1S(CC)=C(O)C=COC,3.521,4.395601,0.2483955682322776,27.100662,10.214085,16,0.0
C=C(C)c1ccccc1C1=CN1CSC,3.135,4.4324727,0.4138668918153316,45.137398,-12.251202,15,0.0
C=C1CCN(NCCCS)C(CCC)C1,5.2491,5.3146224,0.0124825974340671,-3.4605649,29.517456,15,1.0
C=C1CN=[SH]COC(N)(OCO)C1Cl,2.471,5.4527726,1.2067068463537385,34.5222,23.302511,14,1.0
CCC1(CCC(C)F)C=CC=C1F,8.049,5.9809484,0.256932730999981,-9.090027,20.681484,13,2.0
C=C1CCCC#CC(N)(CSO)CC1C,3.421,5.4794416,0.6017075833853349,3.7913294,26.24091,15,1.0
COc1sccsccc2cc(C)cc1-2,4.019,4.1917195,0.0429757481992882,41.419643,-7.9279203,15,0.0
CC(CCF)C(C)C(=O)F,7.54,5.889785,0.2188614306462538,-21.994728,-32.418457,10,2.0
C=C(C=N)CCC(CC)CCCN,5.1702,5.9164786,0.1443423143941462,-14.380074,14.916867,13,2.0
CC#CCCC=S,4.947,4.697426,0.0504495972740739,-0.1502137,-39.77794,7,1.0
CCCP1CC(=O)C(OCCO)[C](OO)OC1O,5.328,5.523042,0.0366070198941158,17.910112,40.237633,18,1.0
COC1C=NC=CC=NN=C2[CH]C2=N1,4.465,4.6833234,0.0488966144079057,41.383183,-20.322094,14,1.0
CCC1=C(CNC)C=CC(C)=CC=C1C,7.622,5.649701,0.25876395716751,7.5479684,-19.963545,15,1.0
C=C1CNCC=CC2CC2CC1N,3.2,5.226045,0.6331391036510466,13.790966,-4.629504,13,1.0
C=C(C)C(C)CC(O)C(=C)C=O,4.876,5.012656,0.0280262944735494,8.677221,9.791542,12,1.0
C=CCC(C)COO,7.249,5.271579,0.2727853788443475,-17.717926,-42.80154,8,1.0
C=C(S)CCCC(=S)S,3.067,4.3795953,0.4279736810217161,8.59501,-27.00391,9,0.0
C=C(C)C1=C2OC1(CO)C2O,4.155,5.2682576,0.2679320380145461,-0.90233445,12.643618,11,1.0
COC1=NC=C1CC1=C(C2=C(C)C=C2)C1,4.28,5.7178016,0.3359349464701714,34.77548,-19.3129,15,1.0
COC(C)C1=CC=CC=C2C=C1C=CC2O,4.849,4.900042,0.0105263058439582,31.680737,-18.72306,16,1.0
C=CC(C=C=CC1=C(C)O1)CO,4.501,5.4442267,0.2095593738704223,4.245955,41.18416,12,1.0
C=CN1CCCCC(COC(=C)C)C1C,6.319,5.9813113,0.0534402086946439,2.8294837,24.716196,15,2.0
C=C1CC1CSCCN=C(C)O,3.124,5.8778405,0.8815110496003251,23.37418,9.295038,12,1.0
CN1C=CC2OCOCC2=CC=CN=C1,4.28,5.4621944,0.2762136548479026,33.280613,-12.50683,15,1.0
O=C=NCC1CCCCC(CNO)C1,5.889,5.7158756,0.0293979239921291,-0.24527197,-3.9793723,14,1.0
C=CCC(=CCCCN(CC)CC)CO,5.257,4.2199936,0.1972620142079905,-2.2990243,16.981016,15,0.0
C=CCCOCOS,4.917,5.907525,0.201449067024819,-6.254929,-36.868805,8,2.0
OC=CNCC=CCc1cccccccs1,5.1157,4.0368624,0.2108875865762162,35.24749,7.0768194,17,0.0
COC12ON=C3C=CC=C3OC1O2,5.445,5.6403413,0.0358753502095259,20.191349,-3.5505235,13,1.0
OC1=CC[SH]12(COS)SC2Cl,5.57,5.5320435,0.0068144601380162,7.9731193,18.606945,11,1.0
CN=C(N)C1=CC=CC=CSCC1,5.924,4.830369,0.184610230306127,13.325928,-26.58225,13,1.0
CN(C(=O)CCNO)C(=O)NO,2.64,5.3745813,1.0358262640057188,11.537332,25.975225,12,1.0
CCCCN=CCSCSc1cccccss1,3.396,4.1912003,0.2341579082295808,24.182549,0.8813997,18,0.0
CCC(C)C1C=CSCC(OC)=C2C(C)C2C1,6.577,4.8640914,0.2604391977601053,24.474098,24.64002,17,1.0
CCC(C)C(CC)C1=CC=CC=CC=CC=CO1,6.37,5.290982,0.1693906170232704,8.914542,19.598825,18,1.0
CCC1CC=CNCCCC(CN=N)CO1,6.912,5.670363,0.1796349899636374,-3.3298316,2.358298,16,1.0
CCN1CC(OCCC#N)C12C=CC=NOC(NOC)=C2,5.091,5.476688,0.0757587719844052,34.588913,19.541313,21,1.0
CCCCCC1=C2OC(C)=C2C=CC=CC=C1,4.43,5.038194,0.1372898825135242,34.072838,-9.740511,17,1.0
CC=CCC=C1CCC=C1OC(=O)CCOO,6.242,4.10889,0.3417350117574323,-11.146658,31.447685,17,0.0
CSC12C=C1C=CC=C(N)CCSC2,4.408,5.087215,0.1540868753962853,44.576996,-17.810156,14,1.0
C=C[N+]([O-])(CCN)CC(C)CC,4.691,5.355007,0.1415491732319035,2.6770089,14.783146,12,1.0
C=C(CC)C(C)C(=O)CNC,7.959,5.7218614,0.2810828794500219,-40.07531,21.036697,11,1.0
NC1=CSC=CC=C2C=CC=C1C=C2,4.084,4.071628,0.0030293600099209,44.657562,-10.424359,14,0.0
CC1=CC2=CC3=CC=CC=C2C=CC(=C3)C(C)=CC=C1,4.838,4.136837,0.1449282749865162,47.375202,1.7804875,20,0.0
NC1CCCC=CC(=O)CCCNCC1=O,4.139,4.4345803,0.0714134636579661,10.607128,9.180765,16,0.0
CCCC(CC)=NCC1=CC(C)CC1C,7.565,5.6487455,0.253305282643199,-5.3901134,11.711875,15,1.0
CCC1CCCCCCC=S1CSC,4.074,4.780402,0.1733927794631112,11.2057295,-12.533061,14,1.0
CC1=CC(N)CN(C)C(=O)N=NC(NN)CN1,4.112,5.2831144,0.2848040936985831,27.5595,40.816444,17,1.0
CSC1CCCCC1CSc1ccccc1S,3.619,4.2840133,0.1837560849217427,19.967794,-23.065792,17,0.0
CCC1=CCC=C(CC)C(C)CC1,6.305,4.9872317,0.2090036904972569,-3.1123877,1.136862,13,1.0
C=NNCCSCC1C=C=CCCCC1,3.421,4.933438,0.4421040117653516,4.683532,-7.656609,15,1.0
N=C1[N]CN1[N]N,2.637,5.5660987,1.110769317418642,6.9740024,-37.71943,7,1.0
CC(=C=C=CCOC(=O)O)COO,5.489,4.723314,0.139494660513543,3.4897652,21.61278,13,1.0
C1=CC2CCC1=CCCNC2,3.521,5.5056686,0.5636661857815163,29.04965,-13.142288,11,1.0
CC1C=C(CCO)C(=N)CC(=O)CCCCC1,5.668,4.97055,0.1230504480818248,14.592955,40.403465,17,1.0
CCSC1C(SCS)CC1N(C)C,5.333,5.7304435,0.0745253098876082,3.845087,-22.474188,13,1.0
COCOC1CC(=O)C=CC1COC(O)C#N,7.17,5.5879674,0.2206461093748297,-8.781762,29.822111,17,1.0
CC1=CN=CC=CC=C(CS)C(Cl)=CC1,3.124,4.6748643,0.496435432824832,39.640438,-9.267765,15,1.0
C=CC=C1CCC1=C,5.554,4.6388516,0.1647728407258476,-16.160997,-26.139294,8,1.0
C=C(CC(=O)CCNNC)C(=N)CN,6.37,4.4617586,0.2995669366426333,19.455954,23.913334,14,0.0
CC(=S)CNSC(N)SCCSSN,5.031,4.8879824,0.0284272771875892,-21.506174,2.6135335,14,1.0
N#CSCC1=CC=CCCSCCC1,4.332,4.9724755,0.1478475366382828,11.26579,-3.5904436,14,1.0
N=CCCC=Nc1ccccc1SCC=N,2.797,4.225389,0.510686093583719,41.995716,-20.095736,16,0.0
CN1C=CC(C2CNC2=S)O1,4.653,5.445811,0.1703870180164029,17.406643,2.0067353,11,1.0
CCC1C(CONC)=C(C)CC(=O)C1C,4.3647,4.3246794,0.009169158316763,11.679372,17.65363,15,0.0
CC=CC=CC(C)CNCN=C=O,3.339,5.2602644,0.5754011370672298,5.644997,19.894318,13,1.0
CC1CCC(N)CN=CC(=O)C2C=CC=CN2C1,5.459,4.9961205,0.0847920035023155,23.091093,30.526312,18,1.0
C=CCCC=CC1=CC=C(COCC)C1,4.419,5.176483,0.1714150609406824,9.654068,-19.242281,15,1.0
N=C1C=CC(CCCCC=O)N1,4.275,4.971919,0.1630220022815011,6.8734407,-7.592301,12,1.0
NCSCCC1CC[C]1N,3.679,5.253668,0.428015175705599,7.602588,-40.56895,10,1.0
CNCC=CCC[SH](C)S,6.114,5.8753686,0.0390303246445385,-16.897821,-33.237072,10,1.0
CC1=CC2=CC(=C(N)C=C3C=CC3=CCC2)C=C1,4.419,4.86901,0.1018352504228678,42.106293,-4.9830523,18,1.0
CC1CC=CC(O)C(=C(O)CO)C1O,4.425,5.868578,0.3262323067013153,12.478294,18.073032,14,1.0
C=C(CCC#CC)CC(=C)C1CCCCO1,7.187,5.991854,0.1662927242484464,-26.581135,21.66324,16,2.0
C=CCC1=[SH]C(C)SCC(C)C1,4.084,4.675638,0.1448673356641869,2.6082973,-13.075621,12,1.0
NCC(S)C#CCSc1cccs1,3.557,5.3148046,0.4941817694646038,19.078938,-20.055428,13,1.0
CC(C)C=CCC#CCCCC=CNS,4.318,4.910887,0.1373058741376488,-28.301796,15.98342,15,1.0
CC=CC(C=C=C=CCC)CC,4.063,5.0391846,0.2402620158288211,-25.815739,20.053282,12,1.0
CCC=CCCC1CCCN1C(C)=N,3.81,5.9186616,0.5534544867167636,19.595158,-19.620256,14,2.0
C=CSCSC(=C)SCCC(CC)OC,3.875,5.867224,0.5141223784415953,6.222687,20.166897,15,1.0
C=[SH]1(NCC=NCS)N=C1C,3.124,4.102111,0.3130956666875587,27.326294,-5.8380585,11,0.0
CC1C=CC=C2C=CC=CC=C(C=CC=C2)NC1,4.596,4.360561,0.051226959527317,49.792953,-14.613943,18,0.0
C=CC(Cl)CCCSCCC=CC=CC,3.061,4.6425524,0.5166783325035796,4.322338,25.707289,15,1.0
O=NCC1CC1CCCCS,7.336,5.4283037,0.2600458398900089,-12.971596,-34.919716,11,1.0
CCCC1C=C(CC)C(OCN)CC=CC1,6.961,5.6114006,0.1938801028231508,-13.459731,9.465791,16,1.0
CCC(C)=CCN(C)CC1CC(C)C1,5.363,5.8627887,0.0931919964974036,-6.4547014,34.646458,14,1.0
C=C(CSCCCC(C)SCC)C(C)CC,5.8641,5.7578096,0.0181256051266091,-4.4268694,6.946931,16,1.0
COc1cc2cc-2cocc1CC[PH](=O)OC,3.921,5.2745805,0.3452130779566981,34.533092,26.029501,17,1.0
CCCCNNC1CC=CC=CC=C=CCCOO1,5.0722,4.8623466,0.0413732405721536,18.799059,24.901115,19,1.0
CC(C)C=C1COCCC1C(=N)c1cnccn1,5.913,5.0188456,0.1512184072101296,2.7974179,42.233276,18,1.0
COC1=CCCC(C)=CCC(C)COC1O,5.6409,5.7263575,0.0151496144271255,13.500557,-4.665739,16,1.0
CCCCC1NCC2C=CC=CS[SH]21,6.547,5.082424,0.2237018231528395,19.6574,-22.061852,14,1.0
CC1C=CC(O)C=CCN(CN)C1,5.1185,5.359525,0.047089030713067,14.742969,29.139664,13,1.0
CC1=CC(=N)CCC2C=CN=CC(C2)N=C1,3.948,4.608944,0.1674123452910295,27.37824,10.078359,16,1.0
C=C(C=CC=C=O)OCC,5.668,4.6858907,0.1732726403332631,-1.6489239,43.114,10,1.0
CCNC1=C(C)C2CCCCC2=C1,5.07,4.377113,0.136664129102959,-4.491887,-13.076077,13,0.0
CCC(C)=C(CS)CC=CC1CC1C,3.763,5.450174,0.4483587177326285,27.514101,-0.06853177,14,1.0
CC(=N)C1CCC2CC1=CN2,5.459,5.0501366,0.0748971302139385,4.851558,-16.757914,11,1.0
CN1CC1=CCC(N)C(CN)CS,4.985,5.2351246,0.050175443934342,18.550776,-21.059086,13,1.0
C=C(C)CSSCCS,7.116,5.649735,0.2060518586414459,-10.901281,-40.816353,9,1.0
C=CC1CCCC=C(N)C(=CCSC)NCC1N,3.959,4.828336,0.2195846835119792,17.837961,27.912231,18,1.0
CCCC=C1CCC1CCCC(C)=O,9.045,5.9154925,0.345993086275572,-35.296024,-5.2050014,14,2.0
CC1C=C2C=CC=CC=C2NCCNCC1C,3.401,4.7284293,0.3903055917301868,27.54363,27.368164,17,1.0
C=COCCCCCC=C1C=CCCC1,6.751,5.070486,0.24892814861123,-28.635733,-7.0833583,15,1.0
NOC[SH]=NOCC=COCCO,4.283,4.4712934,0.0439629814153292,9.923277,-34.95823,13,0.0
C=C(C)CC(=CC(C)OO)CC=CCC,5.4804,5.2675643,0.0388357972552347,-1.3104126,24.178259,15,1.0
C=CCCOCC(OO)SCCCSC,4.544,5.9786425,0.3157223731699125,1.4016124,9.687079,15,2.0
CCNCCSCCCCC1NC(SS)S1,3.121,5.1605525,0.6534932719251736,10.800005,7.9352365,16,1.0
C=CC1=CCCCCC1=CC(=N)N,6.114,5.226025,0.1452363257241241,-22.160265,9.349725,13,1.0
CNCNCCCSSC(S)CN,7.127,5.677963,0.2033165735935485,-3.9618204,-29.53532,13,1.0
CCCCCC(=O)CC,8.09,5.9737983,0.2615824134741784,-18.770205,-33.055557,9,2.0
CN1NCC(CCc2ccccc2)N1,5.4477,5.581917,0.0246373348536136,14.241615,-17.908508,14,1.0
CCC1CCC2NC3(CS)C[SH]3C12,4.52,5.9626226,0.3191643014418341,7.8616757,-18.984402,13,2.0
C=CCOC1C=CC(S(=O)SN)NC1,3.216,4.846037,0.5068522733242357,19.743526,-1.2018001,14,1.0
C#CC(=S)OCSCCCCC#N,5.342,4.562242,0.1459674221083091,-11.496015,-10.855929,13,1.0
C=C(C)C=CCCCN(CC=O)C(=N)O,6.46,4.7860146,0.2591308735472499,5.2323465,21.397978,15,1.0
C=CCC1CC(N)(C(CCN=C)NC)N1,5.127,5.8238964,0.1359267423602603,20.561266,24.084814,15,1.0
C[C]1N=NC2C(C)C=CC12,6.838,4.5592966,0.3332412097146546,20.809717,23.747984,10,1.0
CCC#CCC#CCCCOCCCCCNC,5.018,5.9468923,0.1851120489248958,-18.312895,3.3137248,18,2.0
C=CCC=CC#CC(O)C(C)CC,6.308,4.5956173,0.2714620649474439,-31.37941,4.0336995,13,1.0
CNCC=COC1=CC=CCCCC=CC=C1,4.751,5.191822,0.0927851088196069,13.205636,-15.222301,17,1.0
CN(C)NC=NC1=CCNNC(N)C(N)C1,3.135,5.3313303,0.7005838275526131,13.173853,33.750874,16,1.0
CN=C1CCCOCC1CC(C)O,6.37,5.4329824,0.1470985173056226,-13.305042,22.291365,13,1.0
CC(C)C(=O)C1(C)C=NNC1C,8.381,5.5687876,0.3355461669528616,9.522282,-12.316342,12,1.0
CN1CCC2C[N]C2COCC1=N,5.6409,5.4994984,0.0250672113830115,18.965214,-0.57949907,13,1.0
C=C1C=CC(=CC=CCC)CO1,5.29,4.2187614,0.2025025625535355,21.765488,11.296721,12,0.0
CCCC1C=CC(C)(CC)C1,8.798,5.6397014,0.3589791581695203,-44.09745,7.5758476,11,1.0
C=C1C=CCCOCC(CC)C=C1,4.816,5.0126104,0.0408244259729734,-8.137745,30.810888,13,1.0
C=CCCCCOC(=C)CC(C)=O,5.908,5.6512012,0.0434662748529206,-16.891708,-12.168647,13,1.0
COCC1C(C)=CC=CC=C2CCC21,7.731,5.9680367,0.2280382031287895,20.72382,-23.535183,14,2.0
CCCCC=CC1C=C2C=C(CC1)C2,5.382,5.455195,0.0135999535681456,3.0137355,-8.426811,14,1.0
C#CCC1NCCN1C(C=C)CC,3.567,5.669013,0.5892943715661522,10.887088,10.653862,13,1.0
CC1=CC=NC=NOC(C)CCCC(C)CC=C1,5.54,5.169417,0.0668922555145374,26.275785,-0.61614406,18,1.0
C=C1CCCCCCCC2CCN=C1C2,6.61,5.837237,0.1169081874045229,-27.416744,-10.256239,15,1.0
C=CCNNCC(COC=O)C1=CSC(C)(O)C1,4.61,5.328046,0.1557583177943032,14.289231,37.453934,18,1.0
CCC1=CC=CC=CC=C(C)C=CC=C1,3.684,5.279014,0.4329571418472273,42.760445,-13.681003,15,1.0
CC(C)C1CCCCSCN2[C]C12C,5.0015,5.4064345,0.0809626184105217,5.443501,-6.1765366,14,1.0
CC=CCC=C1CCO1,5.883,5.749056,0.0227679989075713,0.6123733,-40.127388,9,1.0
C1=CC=COCCC2=NC=CC2=CC=C1,4.607,4.938147,0.0718791117915522,36.777004,-14.8399935,15,1.0
CCC(=O)C=CCCCC(C)(C)O,4.256,5.8512197,0.3748166480458768,-6.6673064,37.64473,13,1.0
CSC1CC=CC1CNn1cccc1,4.201,5.421081,0.2904263428068537,31.112446,-10.493881,14,1.0
C#CCCC(C)CCNCN(C)CC,8.161,5.7464066,0.2958698008607056,-16.869692,-7.1012607,14,1.0
C1=COCCC(SCC2=CC=N2)=C1,2.811,5.078284,0.806575520019097,31.605604,-6.348233,13,1.0
C=C1CNC(N=C(C)CC#N)C1,5.548,5.756976,0.0376669299972083,-7.027394,8.36212,12,1.0
CC1=C=C1C1CCCC(=O)CN1,3.772,5.126341,0.359051130988565,35.63179,-10.585689,12,1.0
C1=CCCCCCCCCC2C=C2C=C1,4.5987,5.8342733,0.2686788306081873,19.571373,-21.044176,15,1.0
C=CC1CC=CCCCCCCNC1,5.059,5.8073826,0.1479309317292279,-12.656159,22.40133,14,1.0
CCN1CC2CCC(=NN1)C=NC2,3.97,5.166516,0.3013893771231624,20.288948,-1.9022775,13,1.0
CC(O)(CO)CCSC1CC[SH]=CN1,5.908,4.3144464,0.2697280891537263,12.270177,-2.624552,14,0.0
CCC1CCC(C2SN=NC=CSS2)C1,3.573,5.1291785,0.4355383498509191,24.191753,2.1840947,15,1.0
C=C(CC)COCC1CC(COC)C1,5.353,5.982891,0.1176706674320329,9.057604,-11.099159,14,2.0
O=C(O)OCCC1=C2C=CCC(=C1)CC2,3.14,5.2169704,0.6614555553266197,38.592567,-3.7258604,15,1.0
C1=CN2NCCCC2CCC2=C1S2,3.448,5.650291,0.6387154773880324,37.91503,-11.166338,13,1.0
C=CC=CCSOC(CC(=C)C=O)OC(C)C,5.192,4.5321245,0.1270946611424991,24.868137,40.2945,17,0.0
C#CCC(C)=C(O)C=C,4.406,5.8103623,0.3187386153018102,9.840394,-16.104288,9,1.0
CC(=C=CNC(C=O)OCN(C)N)N(N)O,3.091,5.684897,0.839177271418107,18.402897,33.609135,16,1.0
CCCNC(CCSS)S(=O)[SH]=N,4.9008,4.5970054,0.061988784019129,-19.707834,-5.491296,13,1.0
COCCNCNCCCC1=CNC=C(C)C1,5.358,5.861372,0.0939477405783044,10.538332,-12.405251,17,1.0
CC1=NC=CC=CC2=CC1=NC2,6.457,5.0866237,0.2122311183722077,12.591288,-27.304237,12,1.0
CN1CCCSC=CC2=C(C=NC1)S2,4.572,4.7751555,0.0444347209713485,32.6148,-11.535418,14,1.0
COC(CO)C1CCONc2cccc(C)c21,5.094,5.795292,0.1376701807292432,35.642864,22.693317,17,1.0
CC1=Cc2ccccc2CC(=O)C=C1,4.229,4.730085,0.1184877976088073,36.010624,-18.757452,14,1.0
C=CCC=C1CC(=C)CC(C)C1,5.565,5.317296,0.0445110461568361,0.08367416,-12.157191,12,1.0
NN1C=CNNSC=C1,3.921,4.2300253,0.078812877185124,8.234124,-39.206528,9,0.0
CCC1CCCN=CCC(C)=C(CO)O1,6.6015,5.7604485,0.1274030969006215,-10.773642,22.585468,15,1.0
OC1=CCCC23CCC1C=NC(O)=C2C=C3O,3.244,5.061123,0.5601488576717352,43.116425,14.931286,17,1.0
CC1C=CSC=C=CNC1,4.607,4.4528995,0.0334492172728088,3.7228951,-39.009483,10,0.0
CC1C2C=CC(CS)SC1C=C2,3.957,4.4971366,0.1365015397687617,11.1230755,-3.0477643,12,0.0
CN1CCCC=CCC1CNC=O,3.567,5.6485605,0.5835605618129566,0.6783663,36.29197,13,1.0
CC1=COOCCCCC(C)SCOC1,5.274,5.9937696,0.1364750939876598,-40.49152,-12.427219,15,2.0
COCC1(N)C=C(C)C=NC=CC=NC=CNNC(=N)NC1,5.567,4.8513465,0.1285528125081132,34.294014,19.981274,22,1.0
CC1CC=CCCC(CC=O)CC1,4.512,5.543749,0.2286677428171145,6.0841074,-15.314542,13,1.0
OCC=NCOCC1CCNCC=CN1S,6.531,5.045437,0.2274633503091625,-3.6482296,12.5882845,16,1.0
C=NCNCCCCCCC=C1C=CC=CCCC1,4.28,4.6267996,0.0810279400549201,37.16945,-9.792993,19,1.0
CCCCC1=CC=C(C)C#S1.N,4.914,5.10758,0.0393936070281896,18.68384,-22.16856,12,1.0
C=C1CCC(C)(C)C(C)C(=O)C(CC=O)N1,3.644,5.601184,0.5370976650099853,23.219168,40.50682,16,1.0
C1=CN=CCOCCNCCCCCC1,7.949,5.430958,0.3167747145314564,-31.401152,3.6395729,15,1.0
NCC1(N)SCCSCCNC(=O)S1,5.529,5.9098816,0.0688879710249367,26.98604,-0.875689,14,2.0
C=C1C=CC=CC=C(CC)C1CO,4.5633,5.688389,0.2465515798792301,25.797949,-9.534777,13,1.0
C[N]N[CH]OC1OCC1SC=N,2.903,4.261651,0.4680162036250551,35.445633,20.009075,12,0.0
CCC(=O)C(C)C=CCC(C)=O,7.589,5.073309,0.3314917716824155,-4.9346457,27.457355,12,1.0
CSC(=N)C1=CC=C1N,5.951,5.3257256,0.1050704830415187,9.022024,-37.650623,9,1.0
C=CCCCCC=C1COCC(C(C)CC=C)C1,5.309,5.4267282,0.0221752210578623,13.522502,32.044804,18,1.0
O=C1CCCCCCNCC(=O)C2CCN2CCC1,4.792,5.2310157,0.0916142909475081,28.182302,28.969501,19,1.0
C=NC(NCCCO)=C(C)C(C)CCC,9.897,5.8694067,0.4069509245090151,-33.35461,24.154366,15,1.0
C=NCC1=C2C=C2COC1(C)CCC,6.117,5.7713256,0.0565104482219522,19.77595,-18.943747,14,1.0
CNCC12CC3CCCCCC3=C1N2C,8.324,5.706066,0.3145043090351037,-4.588959,6.9665475,15,1.0
NNC1SNCCC1CCO,5.8641,5.4937105,0.0631622042797187,-0.48406753,-40.02296,11,1.0
C=C(S)SCSCS(C)(O)O,4.112,5.8897552,0.4323334749570616,10.165856,-16.820436,11,2.0
CC1=CC=C2C(=O)C3NCCCC3C=C12,4.201,4.518274,0.0755234064303305,29.457348,-16.482702,15,0.0
CC=CC1(CCC=CCC=O)CC1,4.444,5.56488,0.2522231985275859,-12.271825,6.863786,13,1.0
CC1=CC=NC=CC=CC(C)C(C)=C1O,5.41,5.0939546,0.0584187498815399,37.434734,-13.487012,15,1.0
CCC=CC(=S)OC1CC1CC,3.902,4.6582527,0.1938115622922739,0.28902146,3.5726326,12,1.0
CCC1SC(C)CC12C=CC2,6.055,5.8992386,0.0257244283359568,3.0662904,-10.658596,11,2.0
CCCC1=CC=CC12CCCC2C,7.589,5.101329,0.3277995981298616,-4.977677,1.4506023,13,1.0
CC=NCCCC(C=C1CC1)CCC,7.568,5.2119184,0.3113215705557051,-35.977985,-10.759116,14,1.0
CCC1CSSCSCC1COCCOC,7.339,5.8865647,0.1979064270884452,-16.728453,-21.197765,16,1.0
CCc1c2cccc1NN1CC(=CC1O)CC2,5.421,5.576739,0.0287288017674051,41.577545,-1.6316928,17,1.0
CC1CC(O)CC2CNC(=CC2=N)C(CCCO)C1,3.159,5.193753,0.6441129362632219,24.973213,37.283924,19,1.0
CNC(=O)CC1=CC(CCN)=C1,5.578,5.608186,0.0054115754979277,0.346869,-24.43792,12,1.0
O=C(O)C1CCOOC2CCC2C=NC1,2.947,5.2262497,0.7734135374361109,5.4898214,28.516737,15,1.0
CCOCC(C)CCC(C)OCCSSC,9.075,5.9825144,0.3407697651340284,-48.653557,6.86674,16,2.0
CO[C]OCC#[SH],5.946,4.910441,0.1741606253307353,-1.7388387,-42.841766,7,1.0
NC1C=CCCC(COO)=CCNC1,4.787,5.553567,0.160135143655363,-13.799601,-7.591854,14,1.0
C=C1C=CC2CCC(=O)CC(CC=O)C=CC12,3.976,4.239362,0.0662378679578692,21.913815,42.74635,17,0.0
OCc1ccccccccc1C1=CCC=N1,4.9008,5.2462635,0.0704912471491022,37.933975,-20.493086,17,1.0
CCC(C=O)OC1OC(CO)=CC=NC=NC=CC1O,5.559,5.369949,0.0340081194489738,23.888348,42.694206,20,1.0
CCCC(O)CC=C=C[SH](CCCCNOC)OO,7.331,5.044001,0.3119627469038999,-22.947113,22.967875,19,1.0
CC(=O)CCCCCCNNC=CC=O,4.027,5.8023343,0.4408577870931878,19.444319,15.133884,15,1.0
CCCCCCCC1=CC=C(C)C=CC1,7.959,5.457828,0.3142570618304614,-6.086643,-14.832117,15,1.0
OCC1CC1C(CS)OC1C=CC1,5.932,5.725588,0.0347963848872838,-7.06663,4.9436936,13,1.0
C=CNCC(N)C=C1C=CNCC1,3.88,4.256211,0.096961547418968,8.964608,13.619437,13,0.0
CC(C)CCc1ccccc2sc-2c1,5.407,5.232523,0.032268732295628,11.006072,-4.5055385,14,1.0
CCC(C)C1CC(=O)C=CCCCO1,7.124,5.49026,0.2293290112006537,-27.159222,19.45197,14,1.0
C=CC1=CCCCC=C1CC(CC=NO)CCCC,4.569,5.1451063,0.126090241981351,-0.7747047,32.34466,19,1.0
CCC1C=NC2=CC=NC2=CC=CCC(C)NC1,3.042,4.114165,0.3524539215168148,48.670578,1.2911563,18,0.0
CNC1(C)CNCC=CC=CC=CC1O,5.5212,5.641637,0.0218135275754739,5.6835732,-8.134239,15,1.0
CCC(CCN)CC(CS)C1=CC1OC,5.388,5.785609,0.0737952428476493,4.858539,-8.04363,15,1.0
C=CCN=CC=CC(CC)C1=CC=C1CCCCC,4.705,4.646132,0.0125117975897794,26.00218,26.587194,19,1.0
CCCC(CCC)c1c2cccc1-2,4.787,5.262973,0.0994302969972998,10.760429,7.1963105,13,1.0
C=CCC(C)C(C)=COCOO,4.999,5.2551064,0.051231536132666,-39.56027,-11.809918,12,1.0
CC1CCCCC(C2CCC=[SH]2)C1C,6.912,5.5843983,0.1920720095987673,-0.13319567,-10.991061,14,1.0
C=CCSPCCCC1=NC(CC)S1,5.162,5.147045,0.0028971066450897,10.823586,-2.588346,14,1.0
CC1=C2C(C)CC2CNC=C(CC(C)C)N1,3.151,5.485063,0.7407372504028206,24.0197,37.070007,16,1.0
CC1NC2CCC(O)C(C)C=CC=C2CO1,4.3157,5.6188865,0.3019641010252515,0.55643314,-0.48101625,16,1.0
COC1=CCC(NO)C1=CO,3.557,5.5569267,0.56225097759205,36.04564,7.3813925,11,1.0
CC1CCC2C=CC=CSC=CC=C1CC2=O,4.174,4.677624,0.1206574570235876,31.03273,17.241928,17,1.0
C=C1C=CC=CC=CSCCCN1,5.712,4.964789,0.1308142658041304,8.421506,-39.94502,13,1.0
CSCOOC([N])OO,7.769,5.870159,0.2444125178053904,-2.387713,-39.769333,9,1.0
C=C1CCCC(CO)C(C)C=CC=CC=CC=C1C,8.376,5.090675,0.3922307930794235,-4.465409,18.456945,19,1.0
